W% BaO,W% CaO,W% MgO,W% PbO,W% SrO,W% ZnO,W% GeO2,W% SiO2,W% TeO2,W% TiO2,W% ZrO2,W% WO3,W% K2O,W% Li2O,W% Na2O,W% Al2O3,W% B2O3,W% Bi2O3,W% P2O5,TG
0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,33.0,0.0,0.0,460.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,27.0,0.0,0.0,510.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.3905086517334,0.0,0.0,0.0,0.0,82.609489440918,334.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.393238067627,0.0,0.0,0.0,69.6067581176758,286.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.00762462615967,0.0,0.0,0.0,0.0,27.9594631195068,0.0,0.0,0.0,64.0329132080078,348.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.3778133392334,0.0,0.0,0.0,0.0,25.415491104126,0.0,0.0,0.0,58.2066955566406,446.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.1357593536377,0.0,0.0,0.0,0.0,22.7536678314209,0.0,0.0,0.0,52.1105728149414,540.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.3090476989746,0.0,0.0,0.0,0.0,19.9656066894531,0.0,0.0,0.0,45.725341796875,619.0
0.0,0.0,0.0,0.0,58.0156364440918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.00459384918213,38.9797706604004,0.0,0.0,554.0
0.0,0.0,0.0,0.0,56.1413917541504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.13811445236206,37.7204933166504,0.0,0.0,555.0
0.0,0.0,0.0,0.0,52.140811920166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.8266172409058,35.0325736999512,0.0,0.0,561.0
0.0,0.0,0.0,0.0,47.7646789550781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.143009185791,32.0923156738281,0.0,0.0,568.0
0.0,0.0,0.0,0.0,42.9574928283691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.1800632476807,28.8624458312988,0.0,0.0,583.0
0.0,0.0,0.0,0.0,40.3718528747559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.5029525756836,27.1251945495605,0.0,0.0,592.0
8.0,0.0,0.0,32.0,0.0,2.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,485.0
0.0,9.60000038146973,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,20.3999996185303,0.0,0.0,0.0,0.0,514.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.393238067627,0.0,0.0,0.0,69.6067581176758,290.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.48875737190247,27.7913494110107,0.0,0.0,0.0,70.7198944091797,270.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.02590417861938,25.1048927307129,0.0,0.0,0.0,71.8692016601563,260.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.61383867263794,22.3296737670898,0.0,0.0,0.0,73.0564880371094,253.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.25511980056763,19.4612236022949,0.0,0.0,0.0,74.2836608886719,250.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.95248174667358,16.4947547912598,0.0,0.0,0.0,75.5527572631836,250.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.70884990692139,13.4251680374146,0.0,0.0,0.0,76.8659820556641,257.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.5273542404175,10.2469854354858,0.0,0.0,0.0,78.2256622314453,272.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.4113521575928,6.95433759689331,0.0,0.0,0.0,79.6343078613281,280.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.3644466400146,3.54093217849731,0.0,0.0,0.0,81.0946197509766,302.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.3905086517334,0.0,0.0,0.0,0.0,82.609489440918,335.0
0.0,0.0,0.0,14.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,454.0
0.0,0.0,0.0,14.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,448.0
0.0,0.0,0.0,14.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,10.0,0.0,4.0,0.0,0.0,0.0,0.0,454.0
0.0,0.0,0.0,14.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,493.0
0.0,0.0,0.0,28.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,428.0
0.0,0.0,0.0,28.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,2.0,0.0,12.0,0.0,0.0,0.0,0.0,425.0
0.0,0.0,0.0,28.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,4.0,0.0,10.0,0.0,0.0,0.0,0.0,420.0
0.0,0.0,0.0,28.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,6.0,0.0,8.0,0.0,0.0,0.0,0.0,416.0
0.0,0.0,0.0,28.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,8.0,0.0,6.0,0.0,0.0,0.0,0.0,422.0
0.0,0.0,0.0,28.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,10.0,0.0,4.0,0.0,0.0,0.0,0.0,426.0
0.0,0.0,0.0,28.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,12.0,0.0,2.0,0.0,0.0,0.0,0.0,439.0
0.0,0.0,0.0,28.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,465.0
0.0,0.0,0.0,42.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,408.0
0.0,0.0,0.0,42.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,397.0
0.0,0.0,0.0,42.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,10.0,0.0,4.0,0.0,0.0,0.0,0.0,403.0
0.0,0.0,0.0,42.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,451.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.4574432373047,0.0,0.0,0.0,0.0,0.0,0.0,25.5425548553467,0.0,0.0,0.0,0.0,466.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.6168594360352,0.0,0.0,0.0,0.0,0.0,0.0,25.2425231933594,0.0,6.1406135559082,0.0,0.0,501.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.9263916015625,0.0,0.0,0.0,0.0,0.0,0.0,24.2724285125732,0.0,11.8011808395386,0.0,0.0,523.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0825729370117,0.0,0.0,0.0,0.0,0.0,0.0,24.9225234985352,0.0,16.9949016571045,0.0,0.0,516.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.4147567749023,0.0,0.0,0.0,0.0,0.0,0.0,24.8875102996826,0.0,22.6977310180664,0.0,0.0,536.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.7646751403809,0.0,0.0,0.0,0.0,0.0,0.0,24.9824981689453,0.0,28.2528266906738,0.0,0.0,516.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.288459777832,0.0,0.0,0.0,0.0,0.0,0.0,24.2948608398438,0.0,33.4166831970215,0.0,0.0,519.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.2394065856934,0.0,0.0,0.0,0.0,0.0,0.0,24.2705841064453,0.0,37.4900093078613,0.0,0.0,515.0
21.7956409454346,0.0,0.0,0.0,0.0,0.0,0.0,64.9870071411133,0.0,0.0,0.0,0.0,0.0,0.0,13.217357635498,0.0,0.0,0.0,0.0,481.0
22.4632606506348,0.0,0.0,0.0,0.0,0.0,0.0,60.1419563293457,0.0,0.0,0.0,0.0,0.0,0.0,12.5262422561646,0.0,4.86853933334351,0.0,0.0,524.0
20.6658668518066,0.0,0.0,0.0,0.0,0.0,0.0,57.2485504150391,0.0,0.0,0.0,0.0,0.0,0.0,12.6974611282349,0.0,9.38812255859375,0.0,0.0,542.0
22.0022010803223,0.0,0.0,0.0,0.0,0.0,0.0,50.205020904541,0.0,0.0,0.0,0.0,0.0,0.0,13.0913095474243,0.0,14.701470375061,0.0,0.0,543.0
21.6900005340576,0.0,0.0,0.0,0.0,0.0,0.0,45.8600006103516,0.0,0.0,0.0,0.0,0.0,0.0,12.9300003051758,0.0,19.5200004577637,0.0,0.0,553.0
21.4521446228027,0.0,0.0,0.0,0.0,0.0,0.0,42.0942077636719,0.0,0.0,0.0,0.0,0.0,0.0,12.9012889862061,0.0,23.5523529052734,0.0,0.0,550.0
0.0,0.0,7.01420927047729,0.0,0.0,0.0,0.0,77.0362243652344,0.0,0.0,0.0,0.0,0.0,0.0,15.9495697021484,0.0,0.0,0.0,0.0,516.0
0.0,0.0,7.01140260696411,0.0,0.0,0.0,0.0,73.7247467041016,0.0,0.0,0.0,0.0,0.0,0.0,14.7929592132568,0.0,4.47089433670044,0.0,0.0,547.0
0.0,0.0,6.9806981086731,0.0,0.0,0.0,0.0,65.7865753173828,0.0,0.0,0.0,0.0,0.0,0.0,15.4815483093262,0.0,11.7511749267578,0.0,0.0,546.0
0.0,0.0,6.74269676208496,0.0,0.0,0.0,0.0,60.464183807373,0.0,0.0,0.0,0.0,0.0,0.0,15.4861946105957,0.0,17.306921005249,0.0,0.0,538.0
0.0,0.0,6.49129819869995,0.0,0.0,0.0,0.0,55.5511131286621,0.0,0.0,0.0,0.0,0.0,0.0,15.3530712127686,0.0,22.6045227050781,0.0,0.0,532.0
0.0,0.0,6.72134447097778,0.0,0.0,0.0,0.0,49.5599136352539,0.0,0.0,0.0,0.0,0.0,0.0,15.5131034851074,0.0,28.2056427001953,0.0,0.0,532.0
0.0,9.37093734741211,0.0,0.0,0.0,0.0,0.0,74.9775009155273,0.0,0.0,0.0,0.0,0.0,0.0,15.6515645980835,0.0,0.0,0.0,0.0,534.0
0.0,9.27999973297119,0.0,0.0,0.0,0.0,0.0,69.4899978637695,0.0,0.0,0.0,0.0,0.0,0.0,15.25,0.0,5.98000001907349,0.0,0.0,553.0
0.0,9.20092010498047,0.0,0.0,0.0,0.0,0.0,64.6864700317383,0.0,0.0,0.0,0.0,0.0,0.0,14.5514554977417,0.0,11.5611572265625,0.0,0.0,555.0
0.0,9.18091869354248,0.0,0.0,0.0,0.0,0.0,58.005802154541,0.0,0.0,0.0,0.0,0.0,0.0,15.1015110015869,0.0,17.7117710113525,0.0,0.0,550.0
0.0,9.06090641021729,0.0,0.0,0.0,0.0,0.0,53.8753890991211,0.0,0.0,0.0,0.0,0.0,0.0,15.1015110015869,0.0,21.9621963500977,0.0,0.0,554.0
0.0,9.02000045776367,0.0,0.0,0.0,0.0,0.0,48.6500015258789,0.0,0.0,0.0,0.0,0.0,0.0,14.8800001144409,0.0,27.4500007629395,0.0,0.0,555.0
0.0,0.200601816177368,0.0,0.0,0.0,0.0,0.0,61.083251953125,0.0,0.0,0.0,0.0,2.20661997795105,0.0,4.51354074478149,3.20962905883789,28.7863597869873,0.0,0.0,430.0
0.0,0.199800223112106,0.0,0.0,0.0,0.0,0.0,63.1368675231934,0.0,0.0,0.0,0.0,3.1968035697937,0.0,4.89510536193848,3.29670357704163,25.2747268676758,0.0,0.0,465.0
0.0,0.503524720668793,0.0,0.0,0.0,0.0,0.0,64.5518646240234,0.0,0.0,0.0,0.0,2.21550869941711,0.0,4.73313188552856,3.42396807670593,24.5720043182373,0.0,0.0,480.0
0.0,0.400801599025726,0.0,0.0,0.0,0.0,0.0,65.0300598144531,0.0,0.0,0.0,0.0,3.20641279220581,0.0,5.81162309646606,3.10621213912964,22.4448890686035,0.0,0.0,480.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.4271392822266,0.0,0.0,0.0,0.0,3.81909537315369,0.0,1.40703511238098,5.02512550354004,24.3216094970703,0.0,0.0,450.0
0.0,0.299102693796158,0.0,0.0,0.0,0.0,0.0,66.7995986938477,0.0,0.0,0.0,0.0,3.19042873382568,0.0,5.58325004577637,3.09072756767273,21.0368881225586,0.0,0.0,510.0
1.10441768169403,0.100401602685452,0.0,0.0,0.0,1.907630443573,0.0,68.2730941772461,0.0,0.0,1.00401604175568,0.0,2.71084308624268,1.2048192024231,7.1285138130188,3.71485924720764,12.8514051437378,0.0,0.0,488.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.9999923706055,0.0,0.0,0.0,0.0,1.51821851730347,0.0,4.25101184844971,2.42914986610413,16.8016185760498,0.0,0.0,505.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.7883987426758,0.0,0.0,0.0,0.0,1.4242115020752,0.0,4.06917572021484,2.64496421813965,16.0732440948486,0.0,0.0,501.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.5720138549805,0.0,0.0,0.0,0.0,1.41987824440002,0.0,3.95537543296814,2.43407726287842,15.6186609268188,0.0,0.0,488.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.6599578857422,0.0,0.0,0.0,0.0,1.30784702301025,0.0,3.82293748855591,0.804828941822052,17.404426574707,0.0,0.0,495.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.2635803222656,0.0,0.0,0.0,0.0,1.50905430316925,0.0,4.22535181045532,1.50905430316925,15.4929571151733,0.0,0.0,519.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.7757797241211,0.0,0.0,0.0,0.0,1.70170187950134,0.0,4.50450468063354,1.80180191993713,16.2162170410156,0.0,0.0,512.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.7404479980469,0.0,0.0,0.0,0.0,4.3095006942749,0.0,2.84035277366638,5.09304571151733,23.0166511535645,0.0,0.0,483.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.2156829833984,0.0,0.0,0.0,0.0,2.25490188598633,0.0,4.11764669418335,4.21568632125854,25.1960792541504,0.0,0.0,470.0
5.60081481933594,0.610997974872589,0.0,0.0,0.0,0.0,0.0,68.431770324707,0.0,0.0,0.0,0.0,1.22199594974518,0.0,7.84114074707031,1.9348269701004,14.358452796936,0.0,0.0,551.0
0.0,0.506072878837585,0.0,0.0,0.0,0.0,0.0,66.2955474853516,0.0,0.0,0.0,0.0,2.53036427497864,0.0,4.95951414108276,3.4412956237793,22.2672061920166,0.0,0.0,487.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.1718826293945,0.0,0.0,0.0,0.0,1.01112222671509,0.0,0.505561113357544,1.3144588470459,26.9969654083252,0.0,0.0,453.0
3.22255802154541,0.0,0.0,0.0,0.0,1.91339373588562,0.0,69.4864044189453,0.0,0.0,0.0,0.0,1.40986919403076,0.0,5.63947677612305,2.9204432964325,15.4078559875488,0.0,0.0,527.0
3.20000004768372,0.0,0.0,2.59999990463257,0.0,2.29999995231628,0.0,70.3000030517578,0.0,0.0,0.0,0.0,1.60000002384186,0.0,6.09999990463257,4.30000019073486,9.60000038146973,0.0,0.0,552.0
0.0,0.0,0.0,0.0,0.0,24.0542373657227,0.0,53.7235641479492,0.0,0.0,0.0,0.0,0.0,8.88609218597412,5.42398500442505,0.0,5.00181436538696,0.0,2.91030645370483,457.0
0.0,0.0,0.0,0.0,0.0,27.8639736175537,0.0,61.875244140625,0.0,0.0,0.0,0.0,0.0,10.2607793807983,0.0,0.0,0.0,0.0,0.0,489.0
0.0,0.0,0.0,0.0,0.0,23.410493850708,0.0,52.2948951721191,0.0,2.64547967910767,0.0,0.0,0.0,8.65433406829834,5.28559970855713,0.0,4.86508703231812,0.0,2.84411311149597,463.0
0.0,0.0,0.0,0.0,0.0,23.0791912078857,0.0,51.5548248291016,0.0,0.0,4.02322196960449,0.0,0.0,8.53185844421387,5.21079874038696,0.0,4.79623651504517,0.0,2.80386352539063,462.0
0.0,0.0,0.0,0.0,0.0,22.2886981964111,0.0,49.7890014648438,0.0,0.0,0.0,7.31056213378906,0.0,8.23963069915771,5.03232145309448,0.0,4.63195896148682,0.0,2.70782732963562,462.0
0.0,0.0,0.0,0.0,0.0,21.0973167419434,0.0,47.1155891418457,0.0,0.0,0.0,12.2936582565308,0.0,7.79548978805542,4.75120735168457,0.0,4.3877100944519,0.0,2.55902719497681,459.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.1547813415527,0.0,14.932110786438,0.0,0.0,0.0,5.00299406051636,20.4518222808838,7.45829820632935,0.0,0.0,0.0,456.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0152893066406,0.0,15.0329332351685,0.0,0.0,0.0,9.96907901763916,15.4816236495972,7.5010724067688,0.0,0.0,0.0,455.0
45.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,620.0
36.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,460.0
54.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,620.0
45.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,600.0
36.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,480.0
27.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,540.0
63.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,600.0
54.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,600.0
45.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,570.0
36.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,540.0
27.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,500.0
72.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,500.0
63.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,480.0
54.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,515.0
45.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,525.0
0.0,28.3187847137451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.6812133789063,533.0
0.0,23.0217781066895,4.13659954071045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.8416213989258,535.0
0.0,17.5504493713379,8.40933322906494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0402145385742,537.0
0.0,14.7467012405396,10.5988674163818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.654426574707,533.0
0.0,11.8960466384888,12.8250350952148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.2789154052734,535.0
0.0,6.04922771453857,17.390998840332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.5597763061523,540.0
0.0,0.0,22.1150302886963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.8849716186523,548.0
0.0,0.0,10.0452861785889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5076532363892,7.65920352935791,0.0,69.7878570556641,603.0
0.0,13.4478187561035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0345525741577,7.36949491500854,0.0,67.1481399536133,605.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.859748840332,0.0,0.0,0.0,3.14316082000732,0.99709165096283,0.0,0.0,0.0,0.0,0.0,278.0
0.0,47.4000015258789,4.09999990463257,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.5,0.0,0.0,0.0,841.0
0.0,47.4000015258789,4.09999990463257,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,839.0
0.0,47.4000015258789,4.09999990463257,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.5,0.0,0.0,0.0,812.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.26033759117126,0.0,0.0,0.0,98.7396621704102,0.0,283.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.06022310256958,0.0,0.0,0.0,97.9397735595703,0.0,275.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.04846572875977,0.0,0.0,0.0,96.9515380859375,0.0,270.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.52545118331909,0.0,0.0,0.0,95.4745483398438,0.0,263.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.02737092971802,0.0,0.0,0.0,92.9726257324219,0.0,272.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.22119426727295,0.0,0.0,0.0,90.77880859375,0.0,274.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.314058303833,0.0,0.0,0.0,89.6859436035156,0.0,279.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.1586036682129,0.0,0.0,0.0,88.8413925170898,0.0,282.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.9620208740234,0.0,0.0,0.0,87.0379791259766,0.0,271.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.9050455093384,0.0,0.0,0.0,85.0949554443359,0.0,280.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.8494834899902,0.0,0.0,0.0,84.150520324707,0.0,283.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.9163703918457,0.0,0.0,0.0,80.083625793457,0.0,267.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.7281742095947,0.0,0.0,0.0,77.2718276977539,0.0,270.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.7161521911621,0.0,0.0,0.0,76.2838516235352,0.0,262.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.5015602111816,0.0,0.0,0.0,75.4984436035156,0.0,265.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.1875705718994,0.0,0.0,0.0,74.8124313354492,0.0,256.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.2000102996826,0.0,0.0,0.0,73.7999877929688,0.0,233.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.4383735656738,0.0,0.0,0.0,72.5616302490234,0.0,231.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.7731399536133,0.0,0.0,0.0,71.2268600463867,0.0,230.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0293064117432,0.0,0.0,0.0,69.9706954956055,0.0,239.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.4046459197998,0.0,0.0,0.0,69.5953521728516,0.0,236.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.483341217041,0.0,0.0,0.0,66.5166625976563,0.0,219.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.3385734558105,0.0,0.0,0.0,63.6614265441895,0.0,227.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.4777526855469,0.0,0.0,0.0,61.5222473144531,0.0,219.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.1183242797852,0.0,0.0,0.0,56.8816757202148,0.0,209.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.5948638916016,0.0,0.0,0.0,63.4051361083984,0.0,227.0
0.0,0.0,0.0,78.7900619506836,0.0,0.0,0.0,21.2099380493164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,427.0
